,Adj Close,Adj Close,Adj Close,Adj Close,Close,Close,Close,Close,High,High,High,High,Low,Low,Low,Low,Open,Open,Open,Open,Volume,Volume,Volume,Volume
2010-08-25,,18.82735824584961,7.373202800750732,60.760658264160156,,23.903636932373047,8.548333168029785,80.75,,24.01399040222168,8.563332557678223,81.0999984741211,,23.582170486450195,8.328332901000977,79.47000122070312,,23.5965633392334,8.375,80.01000213623047,,15743018,1132200,3577100
2010-08-26,,18.7064208984375,7.328637599945068,60.03076934814453,,23.750099182128906,8.49666690826416,79.77999877929688,,24.01399040222168,8.676667213439941,81.33000183105469,,23.687725067138672,8.46166706085205,79.5,,24.01399040222168,8.606666564941406,81.26000213623047,,11410796,816600,3577000
2010-08-27,,18.834915161132812,7.528458118438721,60.94876480102539,,23.913232803344727,8.728333473205566,81.0,,23.942020416259766,8.74666690826416,81.08999633789062,,23.514997482299805,8.416666984558105,79.19999694824219,,23.778888702392578,8.578332901000977,80.12000274658203,,9445394,641400,3445900
2010-08-30,,18.702648162841797,7.384705543518066,59.932960510253906,,23.745302200317383,8.561667442321777,79.6500015258789,,24.03318214416504,8.720000267028809,80.68000030517578,,23.745302200317383,8.55666732788086,79.58000183105469,,23.93722152709961,8.71500015258789,80.55999755859375,,8679241,896400,2408400
2010-08-31,,18.645963668823242,7.381826877593994,59.105262756347656,,23.67333221435547,8.558333396911621,78.55000305175781,,23.726110458374023,8.668333053588867,80.19999694824219,,23.51979637145996,8.484999656677246,78.4000015258789,,23.606159210205078,8.541666984558105,79.55999755859375,,14662985,1292400,4956000
2010-09-01,,18.997417449951172,7.741215705871582,60.95628356933594,,24.11954689025879,8.975000381469727,81.01000213623047,,24.282678604125977,9.020000457763672,81.0999984741211,,23.855655670166016,8.68166732788086,79.29000091552734,,23.855655670166016,8.71166706085205,79.51000213623047,,14708420,1165200,4507000
2010-09-02,,19.125904083251953,7.630529403686523,61.60341262817383,,24.282678604125977,8.846667289733887,81.87000274658203,,24.292274475097656,8.951666831970215,81.88999938964844,,24.090757369995117,8.733332633972168,80.83000183105469,,24.090757369995117,8.916666984558105,81.44000244140625,,10352230,2263200,2477800
2010-09-03,,19.17502784729004,7.785780429840088,62.81483840942383,,24.34505271911621,9.026666641235352,83.4800033569336,,24.465002059936523,9.03833293914795,83.70999908447266,,24.109949111938477,8.811667442321777,82.55999755859375,,24.441011428833008,8.981666564941406,82.58000183105469,,9947478,1155600,2939700
2010-09-07,,19.08055305480957,7.741215705871582,61.80656814575195,,24.225101470947266,8.975000381469727,82.13999938964844,,24.369041442871094,9.045000076293945,83.37999725341797,,24.16272735595703,8.944999694824219,82.0199966430664,,24.229900360107422,9.013333320617676,83.2300033569336,,9685702,1021800,3099200
2010-09-08,,19.065441131591797,7.757028579711914,62.265560150146484,,24.205909729003906,8.993332862854004,82.75,,24.41222381591797,9.1899995803833,83.70999908447266,,24.157930374145508,8.958333015441895,82.20999908447266,,24.225101470947266,9.016667366027832,82.20999908447266,,11613589,1096200,2787000
2010-09-09,,19.307302474975586,7.738343238830566,62.42356872558594,,24.512981414794922,8.971667289733887,82.95999908447266,,24.623336791992188,9.123332977294922,84.08000183105469,,24.445810317993164,8.895000457763672,82.4800033569336,,24.445810317993164,9.123332977294922,83.91999816894531,,10887245,503400,2471700
2010-09-10,,19.477359771728516,7.757028579711914,63.1609992980957,,24.728891372680664,8.993332862854004,83.94000244140625,,24.75288200378418,9.083333015441895,84.06999969482422,,24.512981414794922,8.93166732788086,82.6500015258789,,24.589750289916992,8.976667404174805,82.87000274658203,,9255315,1003200,2166300
2010-09-13,,19.44335174560547,8.02010440826416,63.853233337402344,,24.685710906982422,9.298333168029785,84.86000061035156,,24.84884262084961,9.326666831970215,84.97000122070312,,24.580154418945312,9.06833267211914,84.20999908447266,,24.84884262084961,9.100000381469727,84.55999755859375,,10166945,1056600,2863500
2010-09-14,,19.428226470947266,7.984165191650391,63.680198669433594,,24.66651725769043,9.256667137145996,84.62999725341797,,24.77207374572754,9.333333015441895,85.0,,24.5225772857666,9.225000381469727,84.0199966430664,,24.671316146850586,9.256667137145996,84.68000030517578,,11609421,1402200,3319500
2010-09-15,,19.522706985473633,8.08047866821289,63.642578125,,24.786468505859375,9.368332862854004,84.58000183105469,,24.82965087890625,9.40666675567627,84.75,,24.541770935058594,9.244999885559082,83.62000274658203,,24.642528533935547,9.244999885559082,84.47000122070312,,9559608,1245000,2175900
2010-09-16,,19.50381088256836,8.087672233581543,63.92094421386719,,24.76247787475586,9.376667022705078,84.94999694824219,,24.844043731689453,9.401666641235352,85.0,,24.46980094909668,9.279999732971191,83.94000244140625,,24.66651725769043,9.375,84.0199966430664,,11555857,1291800,2431800
2010-09-17,,19.515146255493164,8.068975448608398,64.76371002197266,,24.776872634887695,9.354999542236328,86.06999969482422,,24.916013717651367,9.441666603088379,86.16999816894531,,24.72409439086914,9.239999771118164,85.08999633789062,,24.844043731689453,9.416666984558105,85.33999633789062,,15078366,2206800,5967100
2010-09-20,,19.749452590942383,8.260171890258789,65.77202606201172,,25.07434844970703,9.576666831970215,87.41000366210938,,25.136722564697266,9.58666706085205,87.62999725341797,,24.72409439086914,9.31833267211914,86.05999755859375,,24.757680892944336,9.37166690826416,86.26000213623047,,11174031,1492200,3657900
2010-09-21,,19.7078800201416,8.316239356994629,65.12490844726562,,25.021570205688477,9.641667366027832,86.55000305175781,,25.12232780456543,9.765000343322754,87.62000274658203,,24.82965087890625,9.55666732788086,86.05999755859375,,25.12232780456543,9.614999771118164,86.6500015258789,,11983535,1287000,3680200
2010-09-22,,19.647417068481445,8.172483444213867,65.18507385253906,,24.944801330566406,9.475000381469727,86.62999725341797,,25.155914306640625,9.708333015441895,87.16000366210938,,24.882427215576172,9.451666831970215,86.12999725341797,,25.050357818603516,9.631667137145996,86.56999969482422,,10671530,1389600,2473000
2010-09-23,,19.500032424926758,8.004290580749512,64.35737609863281,,24.757680892944336,9.279999732971191,85.52999877929688,,24.916013717651367,9.505000114440918,86.75,,24.709699630737305,9.266667366027832,85.3499984741211,,24.73369026184082,9.416666984558105,85.86000061035156,,8975823,1136400,1994000
2010-09-24,,19.628520965576172,8.278860092163086,65.43339538574219,,24.920812606811523,9.598333358764648,86.95999908447266,,25.107934951782227,9.598333358764648,87.47000122070312,,24.82965087890625,9.279999732971191,85.79000091552734,,24.944801330566406,9.414999961853027,86.41000366210938,,13700500,1395000,3420400
2010-09-27,,19.688983917236328,8.238609313964844,64.85401916503906,,24.99757957458496,9.551667213439941,86.19000244140625,,25.07434844970703,9.595000267028809,87.11000061035156,,24.84884262084961,9.436667442321777,86.06999969482422,,24.925609588623047,9.59333324432373,86.86000061035156,,10238433,552000,2494700
2010-09-28,,19.794801712036133,8.398178100585938,65.49358367919922,,25.13192367553711,9.736666679382324,87.04000091552734,,25.17990493774414,9.751667022705078,87.31999969482422,,24.911216735839844,9.323332786560059,85.44000244140625,,25.050357818603516,9.553333282470703,86.6500015258789,,9584202,1055400,2582600
2010-09-29,,19.83637046813965,8.353614807128906,65.59140014648438,,25.184701919555664,9.6850004196167,87.16999816894531,,25.223085403442383,9.819999694824219,87.6500015258789,,25.002378463745117,9.541666984558105,86.31999969482422,,25.13192367553711,9.623332977294922,86.66000366210938,,11276574,1567800,2915700
2010-09-30,,19.74188804626465,8.321989059448242,65.24528503417969,,25.06475257873535,9.648332595825195,86.70999908447266,,25.362228393554688,9.80666732788086,88.0,,24.99757957458496,9.484999656677246,86.20999908447266,,25.155914306640625,9.694999694824219,87.77999877929688,,13436223,2013000,3634700
2010-10-01,,19.870376586914062,8.300424575805664,65.9300308227539,,25.22788429260254,9.623332977294922,87.62000274658203,,25.22788429260254,9.758333206176758,87.88999938964844,,25.00717544555664,9.493332862854004,86.9000015258789,,25.20869255065918,9.758333206176758,87.37999725341797,,9918091,887400,3200900
2010-10-04,,19.84392547607422,8.182544708251953,65.23776245117188,,25.194297790527344,9.486666679382324,86.69999694824219,,25.38621711730957,9.664999961853027,87.7300033569336,,25.031166076660156,9.411666870117188,86.11000061035156,,25.223085403442383,9.576666831970215,87.29000091552734,,11171947,756000,2286300
2010-10-05,,20.05933952331543,8.436991691589355,66.86306762695312,,25.467784881591797,9.78166675567627,88.86000061035156,,25.51096534729004,9.805000305175781,89.0,,25.280662536621094,9.511667251586914,87.30999755859375,,25.319046020507812,9.596667289733887,87.30999755859375,,13040434,923400,4612200
2010-10-06,,20.021543502807617,8.459993362426758,67.63805389404297,,25.419803619384766,9.808333396911621,89.88999938964844,,25.534955978393555,9.824999809265137,89.9000015258789,,25.266267776489258,9.71833324432373,88.66000366210938,,25.415006637573242,9.779999732971191,88.66000366210938,,10249062,1464000,4137400
2010-10-07,,19.870376586914062,8.4873046875,66.89315795898438,,25.22788429260254,9.84000015258789,88.9000015258789,,25.53975486755371,9.893333435058594,89.91999816894531,,25.16071128845215,9.8100004196167,88.44000244140625,,25.52056121826172,9.83666706085205,89.86000061035156,,33616924,1356600,3321900
2010-10-08,,19.957298278808594,8.546244621276855,67.08879852294922,,25.338237762451172,9.908332824707031,89.16000366210938,,25.395814895629883,9.96833324432373,89.81999969482422,,25.146318435668945,9.84000015258789,88.43000030517578,,25.213489532470703,9.84000015258789,89.81999969482422,,31929137,1706400,2264400
2010-10-11,,19.957298278808594,8.435556411743164,66.40406036376953,,25.338237762451172,9.779999732971191,88.25,,25.391016006469727,9.903332710266113,89.5,,25.22788429260254,9.773332595825195,87.97000122070312,,25.381420135498047,9.903332710266113,89.4800033569336,,10334306,943200,2605900
2010-10-12,,20.221834182739258,8.334927558898926,66.32881164550781,,25.674097061157227,9.66333293914795,88.1500015258789,,25.72687530517578,9.768333435058594,88.54000091552734,,25.290258407592773,9.643333435058594,86.77999877929688,,25.33344078063965,9.768333435058594,87.91999816894531,,34974364,2066400,2501400
2010-10-13,,20.26375389099121,8.48874568939209,67.0737533569336,,25.515764236450195,9.841667175292969,89.13999938964844,,25.678895950317383,9.908332824707031,89.7300033569336,,25.482177734375,9.683333396911621,88.12999725341797,,25.621320724487305,9.704999923706055,88.12999725341797,,12724885,1162800,3179900
2010-10-14,,20.275178909301758,8.375178337097168,67.02108001708984,,25.5301570892334,9.710000038146973,89.06999969482422,,25.55894660949707,9.901666641235352,89.26000213623047,,25.343036651611328,9.658332824707031,88.36000061035156,,25.5301570892334,9.856666564941406,89.1500015258789,,12357441,1234200,2313700
2010-10-15,,20.25993537902832,8.376615524291992,67.0737533569336,,25.51096534729004,9.71166706085205,89.13999938964844,,25.789249420166016,9.951666831970215,89.88999938964844,,25.482177734375,9.699999809265137,88.37000274658203,,25.60692596435547,9.838333129882812,89.75,,16524385,2066400,3097100
2010-10-18,,20.45046043395996,8.288924217224121,67.46501159667969,,25.750865936279297,9.609999656677246,89.66000366210938,,25.750865936279297,9.78833293914795,89.91999816894531,,25.45339012145996,9.563332557678223,88.69000244140625,,25.515764236450195,9.765000343322754,89.08999633789062,,12793247,2884200,2692000
2010-10-19,,20.1456241607666,8.136543273925781,66.62982177734375,,25.36702537536621,9.433333396911621,88.55000305175781,,25.645309448242188,9.579999923706055,88.95999908447266,,25.18950080871582,9.223333358764648,87.51000213623047,,25.534955978393555,9.296667098999023,88.75,,15452063,3867600,3888100
2010-10-20,,19.974159240722656,8.204109191894531,67.32207489013672,,25.15111541748047,9.511667251586914,89.47000122070312,,25.213489532470703,9.683333396911621,89.94999694824219,,24.7912654876709,9.463333129882812,88.5999984741211,,25.03596305847168,9.520000457763672,88.7300033569336,,22703210,1897200,2819400
2010-10-21,,20.134193420410156,8.257296562194824,68.13472747802734,,25.352632522583008,9.573332786560059,90.55000305175781,,25.47258186340332,9.699999809265137,90.9000015258789,,25.184701919555664,9.423333168029785,89.72000122070312,,25.275863647460938,9.573332786560059,89.87000274658203,,15314298,1131000,5633800
2010-10-22,,20.02750015258789,8.271675109863281,68.05194091796875,,25.21828842163086,9.59000015258789,90.44000244140625,,25.405410766601562,9.630000114440918,90.62999725341797,,25.117530822753906,9.53499984741211,90.0199966430664,,25.405410766601562,9.583333015441895,90.44999694824219,,7370571,717600,2310800
2010-10-25,,20.008453369140625,8.18686294555664,68.3980484008789,,25.194297790527344,9.491666793823242,90.9000015258789,,25.53975486755371,9.768333435058594,91.48999786376953,,25.170307159423828,9.470000267028809,90.62999725341797,,25.35742950439453,9.645000457763672,90.62999725341797,,13040017,1152000,3192900
2010-10-26,,20.07703971862793,8.149481773376465,68.07452392578125,,25.280662536621094,9.448332786560059,90.47000122070312,,25.280662536621094,9.478333473205566,90.9800033569336,,25.10313606262207,9.313332557678223,90.13999938964844,,25.136722564697266,9.451666831970215,90.68000030517578,,8310129,1411800,2268200
2010-10-27,,19.67694091796875,8.137940406799316,67.999267578125,,24.776872634887695,9.399999618530273,90.37000274658203,,25.11273193359375,9.444999694824219,90.52999877929688,,24.484193801879883,9.293333053588867,88.55999755859375,,25.11273193359375,9.345000267028809,89.98999786376953,,20438933,1153200,3398500
2010-10-28,,19.718860626220703,8.06146240234375,64.01126098632812,,24.82965087890625,9.311667442321777,85.06999969482422,,25.011974334716797,9.529999732971191,88.0,,24.642528533935547,9.296667098999023,83.80000305175781,,24.872831344604492,9.471667289733887,87.81999969482422,,13601709,1065000,16228100
2010-10-29,,19.55501937866211,8.084549903869629,63.37166976928711,,24.623336791992188,9.338333129882812,84.22000122070312,,24.882427215576172,9.391667366027832,85.20999908447266,,24.436214447021484,9.270000457763672,84.06999969482422,,24.844043731689453,9.300000190734863,85.01000213623047,,21343268,571200,6085200
2010-11-01,,19.28066062927246,8.074451446533203,63.19105911254883,,24.27787971496582,9.326666831970215,83.9800033569336,,24.776872634887695,9.460000038146973,85.29000091552734,,24.143535614013672,9.234999656677246,83.41999816894531,,24.748083114624023,9.401666641235352,84.56999969482422,,20652980,850800,4467200
2010-11-02,,19.387353897094727,8.253372192382812,63.808082580566406,,24.41222381591797,9.533332824707031,84.80000305175781,,24.49858856201172,9.533332824707031,85.05000305175781,,24.330657958984375,9.329999923706055,84.31999969482422,,24.369041442871094,9.436667442321777,84.80999755859375,,15725927,1326000,3815200
2010-11-03,,19.44832420349121,8.256256103515625,64.18431854248047,,24.48899269104004,9.536666870117188,85.30000305175781,,24.560962677001953,9.553333282470703,85.58000183105469,,24.27787971496582,9.391667366027832,83.30000305175781,,24.40262794494629,9.53166675567627,85.1500015258789,,12040850,879000,4081700
2010-11-04,,19.387353897094727,8.629965782165527,65.49358367919922,,24.41222381591797,9.96833324432373,87.04000091552734,,24.748083114624023,9.976667404174805,87.87000274658203,,24.33545684814453,9.653332710266113,86.0999984741211,,24.64732551574707,9.698332786560059,86.29000091552734,,19313464,1785600,6606100
2010-11-05,,19.402597427368164,8.625636100769043,64.96685028076172,,24.431415557861328,9.963333129882812,86.33999633789062,,24.49858856201172,10.0600004196167,87.48999786376953,,24.282678604125977,9.87833309173584,86.0,,24.40262794494629,9.983332633972168,87.45999908447266,,13746978,1726200,3724300
2010-11-08,,19.223512649536133,8.63862419128418,64.60568237304688,,24.205909729003906,9.978333473205566,85.86000061035156,,24.436214447021484,10.0,86.5999984741211,,24.095556259155273,9.90666675567627,85.55000305175781,,24.436214447021484,9.951666831970215,85.80000305175781,,13792414,912600,5515100
2010-11-09,,19.07109260559082,8.377462387084961,64.18431854248047,,24.01399040222168,9.676667213439941,85.30000305175781,,24.25868797302246,9.991666793823242,86.33999633789062,,23.93722152709961,9.633333206176758,84.94999694824219,,24.220304489135742,9.984999656677246,86.33000183105469,,17928303,1064400,4920500
2010-11-10,,19.116811752319336,8.469804763793945,64.89915466308594,,24.071565628051758,9.783332824707031,86.25,,24.071565628051758,9.791666984558105,86.48999786376953,,23.730907440185547,9.600000381469727,85.29000091552734,,23.92762565612793,9.6899995803833,85.30000305175781,,15562526,945000,3999000
2010-11-11,,18.96820831298828,8.423630714416504,65.08726501464844,,23.884443283081055,9.729999542236328,86.5,,24.061969757080078,9.774999618530273,86.55999755859375,,23.841262817382812,9.588333129882812,85.22000122070312,,23.884443283081055,9.678333282470703,85.72000122070312,,18147770,441600,5850800
2010-11-12,,18.510961532592773,8.277902603149414,64.89163208007812,,23.308683395385742,9.561667442321777,86.23999786376953,,23.798080444335938,9.699999809265137,87.16999816894531,,23.260704040527344,9.528332710266113,85.62999725341797,,23.778888702392578,9.635000228881836,86.0199966430664,,27260317,636600,4123700
2010-11-15,,18.35092544555664,8.300989151000977,64.86153411865234,,23.107168197631836,9.588333129882812,86.19999694824219,,23.630149841308594,9.701666831970215,86.77999877929688,,23.068784713745117,9.516667366027832,86.13999938964844,,23.457422256469727,9.62166690826416,86.69000244140625,,28721967,1671600,3131100
2010-11-16,,18.1604061126709,8.148760795593262,63.386722564697266,,22.867267608642578,9.412500381469727,84.23999786376953,,23.14075469970703,9.539999961853027,85.77999877929688,,22.81928825378418,9.342499732971191,83.97000122070312,,23.049591064453125,9.494999885559082,85.70999908447266,,21728845,2346400,5699800
2010-11-17,,18.2137508392334,8.19637680053711,63.56464767456055,,22.93444061279297,9.467499732971191,83.94999694824219,,23.08317756652832,9.555000305175781,84.5199966430664,,22.891258239746094,9.357500076293945,83.5199966430664,,22.948833465576172,9.449999809265137,84.08000183105469,,15338474,1093200,3130600
2010-11-18,,18.145164489746094,8.146596908569336,64.77615356445312,,22.84807586669922,9.40999984741211,85.55000305175781,,23.016006469726562,9.595000267028809,85.75,,22.646560668945312,9.380000114440918,84.55999755859375,,22.996814727783203,9.572500228881836,84.83999633789062,,25482701,1408400,3576400
2010-11-19,,18.061336517333984,8.127117156982422,64.36727142333984,,22.74251937866211,9.387499809265137,85.01000213623047,,22.905651092529297,9.47249984741211,85.55000305175781,,22.646560668945312,9.297499656677246,84.72000122070312,,22.8576717376709,9.420000076293945,85.52999877929688,,23808462,1079200,3221300
2010-11-22,,18.004167556762695,8.025392532348633,64.28396606445312,,22.670549392700195,9.270000457763672,84.9000015258789,,22.824085235595703,9.342499732971191,85.05999755859375,,22.416255950927734,9.09749984741211,83.97000122070312,,22.814489364624023,9.317500114440918,84.66000366210938,,19252397,1524800,2976300
2010-11-23,,17.88987159729004,7.95829963684082,63.292057037353516,,22.526609420776367,9.192500114440918,83.58999633789062,,22.646560668945312,9.2475004196167,84.54000091552734,,22.47863006591797,9.1225004196167,83.13999938964844,,22.632165908813477,9.145000457763672,83.91000366210938,,18675490,945600,3933200
2010-11-24,,17.893672943115234,8.105473518371582,64.10225677490234,,22.531408309936523,9.362500190734863,84.66000366210938,,22.747318267822266,9.375,84.80999755859375,,22.47863006591797,9.244999885559082,84.08000183105469,,22.651357650756836,9.297499656677246,84.48999786376953,,15429346,1170000,3857600
2010-11-26,,17.83271026611328,8.090324401855469,63.9053955078125,,22.454639434814453,9.345000267028809,84.4000015258789,,22.560195922851562,9.412500381469727,85.06999969482422,,22.435447692871094,9.270000457763672,83.91999816894531,,22.560195922851562,9.270000457763672,84.45999908447266,,6334306,382800,1661300
2010-11-29,,17.7145938873291,8.023229598999023,63.76909255981445,,22.3059024810791,9.267499923706055,84.22000122070312,,22.502620697021484,9.319999694824219,84.37999725341797,,22.166759490966797,9.137499809265137,83.0,,22.435447692871094,9.319999694824219,83.69999694824219,,20689454,581200,3590000
2010-11-30,,17.722198486328125,8.529685020446777,63.58734893798828,,22.31549835205078,9.852499961853027,83.9800033569336,,22.34428596496582,9.987500190734863,84.30000305175781,,22.085193634033203,9.4350004196167,83.02999877929688,,22.113981246948242,9.444999694824219,83.25,,18827011,4659200,3463500
2010-12-01,,17.9127254486084,8.603272438049316,65.15470886230469,,22.55539894104004,9.9375,86.05000305175781,,22.632165908813477,10.0,86.7300033569336,,22.411457061767578,9.802499771118164,85.4000015258789,,22.497821807861328,9.975000381469727,85.41999816894531,,20241767,1996000,5153700
2010-12-02,,18.141353607177734,8.748285293579102,65.50302124023438,,22.843278884887695,10.104999542236328,86.51000213623047,,22.862470626831055,10.125,87.12999725341797,,22.584186553955078,9.8774995803833,86.1500015258789,,22.622570037841797,9.975000381469727,86.23999786376953,,18602543,1745200,4257900
2010-12-03,,18.049901962280273,8.938748359680176,65.82861328125,,22.728126525878906,10.324999809265137,86.94000244140625,,22.862470626831055,10.352499961853027,87.23999786376953,,22.60817527770996,10.012499809265137,85.80999755859375,,22.824085235595703,10.072500228881836,86.05999755859375,,15885577,1220400,2910700
2010-12-06,,17.878437042236328,9.09458065032959,65.78317260742188,,22.512216567993164,10.505000114440918,86.87999725341797,,22.79050064086914,10.512499809265137,87.41999816894531,,22.454639434814453,10.232500076293945,86.62000274658203,,22.79050064086914,10.319999694824219,87.0,,22962276,1171600,3165400
2010-12-07,,17.867008209228516,9.137866020202637,63.74638748168945,,22.497821807861328,10.555000305175781,84.19000244140625,,22.660953521728516,10.72249984741211,87.06999969482422,,22.454639434814453,10.529999732971191,83.80999755859375,,22.622570037841797,10.649999618530273,86.68000030517578,,19987078,1427200,10359600
2010-12-08,,17.80603790283203,9.068610191345215,64.11741638183594,,22.42105484008789,10.475000381469727,84.68000030517578,,22.56499481201172,10.592499732971191,84.81999969482422,,22.262720108032227,10.46500015258789,83.2300033569336,,22.517013549804688,10.555000305175781,83.2300033569336,,22138599,692400,5145300
2010-12-09,,17.958450317382812,9.090251922607422,63.68579864501953,,22.612974166870117,10.5,84.11000061035156,,22.646560668945312,10.574999809265137,85.05000305175781,,22.43065071105957,10.427499771118164,83.72000122070312,,22.483427047729492,10.539999961853027,84.9800033569336,,16280325,720800,3598100
2010-12-10,,18.145164489746094,9.321834564208984,63.84480667114258,,22.84807586669922,10.767499923706055,84.31999969482422,,22.872066497802734,10.787500381469727,84.41999816894531,,22.603378295898438,10.517499923706055,83.75,,22.660953521728516,10.545000076293945,84.3499984741211,,18346394,842800,4453200
2010-12-13,,18.09181785583496,9.2092924118042,64.58684539794922,,22.78090476989746,10.637499809265137,85.30000305175781,,22.91524887084961,11.449999809265137,85.72000122070312,,22.612974166870117,10.595000267028809,84.43000030517578,,22.876863479614258,10.837499618530273,84.54000091552734,,20677574,5972000,4264300
2010-12-14,,18.30901336669922,9.08159351348877,64.99571990966797,,23.05438995361328,10.489999771118164,85.83999633789062,,23.05438995361328,10.595000267028809,85.91000366210938,,22.718530654907227,10.420000076293945,85.0199966430664,,22.785701751708984,10.595000267028809,85.2300033569336,,18408712,2592400,2873400
2010-12-15,,18.335683822631836,8.828367233276367,64.97299194335938,,23.087976455688477,10.197500228881836,85.80999755859375,,23.20792579650879,10.494999885559082,87.0,,22.91524887084961,10.1850004196167,85.44999694824219,,23.07358169555664,10.482500076293945,85.83999633789062,,16467695,1951600,4758500
2010-12-16,,18.503341674804688,8.6638765335083,65.41973876953125,,23.299087524414062,10.007499694824219,86.4000015258789,,23.3278751373291,10.289999961853027,86.58000183105469,,22.94403648376465,9.982500076293945,85.1500015258789,,23.11196517944336,10.194999694824219,85.88999938964844,,15183618,2563600,2670600
2010-12-17,,18.4423770904541,8.39549732208252,65.39701843261719,,23.222320556640625,9.697500228881836,86.37000274658203,,23.3278751373291,10.022500038146973,86.6500015258789,,23.011207580566406,9.6850004196167,85.9000015258789,,23.3278751373291,9.975000381469727,86.38999938964844,,21597332,4514000,3655800
2010-12-20,,18.39284324645996,8.49505615234375,66.1314697265625,,23.15994644165039,9.8125,87.33999633789062,,23.399845123291016,9.912500381469727,87.81999969482422,,23.0927734375,9.712499618530273,86.11000061035156,,23.299087524414062,9.712499618530273,86.5999984741211,,12841392,4555200,4002600
2010-12-21,,18.289955139160156,8.55998706817627,65.51815795898438,,23.030399322509766,9.887499809265137,86.52999877929688,,23.236713409423828,9.9375,87.5999984741211,,22.963228225708008,9.84000015258789,86.2300033569336,,23.116764068603516,9.84000015258789,87.5199966430664,,16193622,4290800,3265900
2010-12-22,,18.22899627685547,8.52535629272461,65.66203308105469,,22.953632354736328,9.84749984741211,86.72000122070312,,23.12156105041504,9.920000076293945,86.9000015258789,,22.93444061279297,9.824999809265137,85.83000183105469,,23.087976455688477,9.90999984741211,86.41000366210938,,14680492,1434000,2396800
2010-12-23,,18.217561721801758,8.412811279296875,65.47272491455078,,22.939237594604492,9.717499732971191,86.47000122070312,,23.0447940826416,9.979999542236328,86.86000061035156,,22.891258239746094,9.697500228881836,86.2300033569336,,22.900854110717773,9.84749984741211,86.79000091552734,,10838891,1097200,1890200
2010-12-27,,18.053720474243164,8.417137145996094,65.8816146850586,,22.73292350769043,9.72249984741211,87.01000213623047,,22.93444061279297,9.7475004196167,87.25,,22.69454002380371,9.59749984741211,86.0,,22.929641723632812,9.65250015258789,86.37999725341797,,13794706,838000,1585500
2010-12-28,,18.057523727416992,8.343552589416504,65.67716217041016,,22.737722396850586,9.637499809265137,86.73999786376953,,22.814489364624023,9.732500076293945,87.41999816894531,,22.660953521728516,9.550000190734863,86.44000244140625,,22.804893493652344,9.732500076293945,87.01000213623047,,15750938,987200,1769700
2010-12-29,,18.068954467773438,8.380349159240723,65.69232177734375,,22.75211524963379,9.680000305175781,86.76000213623047,,22.814489364624023,9.737500190734863,87.19999694824219,,22.670549392700195,9.59000015258789,86.55000305175781,,22.71373176574707,9.670000076293945,86.83999633789062,,9659025,882800,1666800
2010-12-30,,18.126108169555664,8.354371070861816,65.52574920654297,,22.824085235595703,9.649999618530273,86.54000091552734,,22.886459350585938,9.732500076293945,87.02999877929688,,22.728126525878906,9.642499923706055,86.37000274658203,,22.776105880737305,9.654999732971191,86.77999877929688,,9403710,738400,1502900
2010-12-31,,18.255666732788086,8.241826057434082,65.34402465820312,,22.987218856811523,9.520000457763672,86.30000305175781,,23.116764068603516,9.677499771118164,86.9800033569336,,22.76171112060547,9.512499809265137,86.01000213623047,,22.76171112060547,9.649999618530273,86.52999877929688,,11564402,844800,1791500
2011-01-03,,18.221370697021484,8.254813194274902,65.71503448486328,,22.94403648376465,9.53499984741211,86.79000091552734,,23.16954231262207,9.662500381469727,87.33000183105469,,22.920045852661133,9.507499694824219,86.73999786376953,,23.16954231262207,9.602499961853027,86.75,,19050229,1008400,2632800
2011-01-04,,18.39284324645996,8.228841781616211,65.62417602539062,,23.15994644165039,9.505000114440918,86.66999816894531,,23.183935165405273,9.635000228881836,87.27999877929688,,22.93444061279297,9.395000457763672,86.27999877929688,,23.049591064453125,9.532500267028809,87.0,,18826386,1506800,2644100
2011-01-05,,18.39284324645996,8.417137145996094,65.62417602539062,,23.15994644165039,9.72249984741211,86.66999816894531,,23.42383575439453,9.737500190734863,87.9000015258789,,23.06398582458496,9.457500457763672,86.12000274658203,,23.135955810546875,9.457500457763672,86.29000091552734,,28342643,1780800,4081300
2011-01-06,,18.354734420776367,8.421466827392578,65.22285461425781,,23.11196517944336,9.727499961853027,86.13999938964844,,23.3278751373291,9.850000381469727,87.19000244140625,,22.92484474182129,9.702500343322754,85.62999725341797,,23.270299911499023,9.742500305175781,86.86000061035156,,32471030,1474800,3452600
2011-01-07,,18.430940628051758,8.542672157287598,65.29100799560547,,23.20792579650879,9.867500305175781,86.2300033569336,,23.246309280395508,9.949999809265137,87.30999755859375,,23.0447940826416,9.734999656677246,85.94999694824219,,23.097572326660156,9.734999656677246,86.55000305175781,,21604419,1966000,3355500
2011-01-10,,18.267091751098633,8.516697883605957,65.98760223388672,,23.001611709594727,9.837499618530273,87.1500015258789,,23.241512298583984,9.899999618530273,87.33000183105469,,22.939237594604492,9.6850004196167,85.72000122070312,,23.174339294433594,9.8100004196167,85.72000122070312,,29427887,1234800,3475200
2011-01-11,,18.22899627685547,8.614094734191895,66.43434143066406,,22.953632354736328,9.949999809265137,87.73999786376953,,23.116764068603516,10.055000305175781,88.33999633789062,,22.867267608642578,9.802499771118164,87.33000183105469,,23.116764068603516,9.867500305175781,87.33000183105469,,15640475,1308800,3024400
